ID,host,created_at,lifecycle_stage,cluster
f9a66630-515b-4dcb-9e98-1faedae1fd53,ikdenkmee.gavere.be,2020-11-17 12:40:38 UTC,active,EU
dcce5c74-17c8-4953-933c-87def1c8b481,samen.drechterland.nl,2021-04-21 11:59:47 UTC,active,EU
6a54d576-6056-49ea-8fa4-8995076d6f2e,opensource.demo.citizenlab.co,2021-04-26 10:44:20 UTC,trial,EU
4402bd08-e829-4901-ab34-95eb4c78a06e,bois-guillaume.citizenlab.co,2021-01-15 09:58:17 UTC,active,EU
d88707b5-6324-4d17-a7ef-43730dafa9fc,lesabymes.demo.citizenlab.co,2023-05-30 07:07:56 UTC,expired_trial,EU
f0658ced-9297-4850-bede-4ccb085f101a,amnestyoz.citizenlab.co,2020-07-13 10:45:25 UTC,churned,EU
523cb93b-fed6-41ad-84c8-28e91fd6a366,vgc-dmo.citizenlab.co,2023-05-31 09:07:00 UTC,demo,EU
9baf0217-0eb4-4b14-b5b6-16e2ec004954,alexandertmptestthree.citizenlab.co,2023-11-08 18:06:35 UTC,trial,EU
90463923-5d20-4c50-b968-e27edea1b271,samen.dongen.nl,2019-05-03 09:53:59 UTC,active,EU
010de3e8-7e27-42ee-97d9-020bccfa7a0e,fuchstal-demo.citizenlab.co,2021-09-26 11:46:09 UTC,demo,EU
6e4efa58-6b04-48a8-94c0-4557366d052a,offenburg-test.citizenlab.co,2023-10-11 17:34:21 UTC,demo,EU
c3cb4b3b-d98b-41ef-bc3d-794ffe42b12f,krefeld-demo.citizenlab.co,2023-10-20 08:37:44 UTC,demo,EU
fe9ab37a-ec72-49fd-925e-b6b84ad181cd,knokke-heist.citizenlab.co,2017-09-14 20:19:12 UTC,churned,EU
b3601fe6-e78b-469a-b320-cf2d5b6c4d77,urbansync.demo.citizenlab.co,2021-12-13 10:50:57 UTC,demo,EU
28d95eb5-f721-452c-98f9-04b1084ca05a,flevoland.citizenlab.co,2023-06-22 07:03:32 UTC,demo,EU
a21060a3-c84f-4c29-b7bc-11eb432b191b,demo-genk.citizenlab.co,2023-05-23 11:31:54 UTC,demo,EU
768b24fd-6c4d-4e2f-a57d-3fe370361fa4,adminhqtest7.citizenlab.co,2023-11-30 09:30:36 UTC,demo,EU
572d7398-9f59-4278-ab76-a69b9d4d43b5,gelsenkirchen-demo.citizenlab.co,2023-01-26 09:17:11 UTC,demo,EU
d6039a0d-c1f4-4c9c-8c50-648e2bb99478,wijchen.demo.citizenlab.co,2023-06-30 12:21:37 UTC,demo,EU
8af9d9c8-73e7-41fc-8d22-2bb06750db57,adminhqtest301.citizenlab.co,2023-11-22 16:45:09 UTC,trial,EU
ef0b5606-b5e6-4381-bd77-08c9329d78d0,workshops.demo.citizenlab.co,2022-01-19 08:45:13 UTC,demo,EU
d8efba6d-a03a-4967-94c8-d63d250310db,demo-destelbergen.citizenlab.co,2023-08-23 12:17:34 UTC,demo,EU
5b5c935f-0503-470a-ba3a-5e8f2960e657,accessibility-audit.citizenlab.co,2022-02-24 08:11:59 UTC,not_applicable,EU
45e099d5-908d-4b9d-8b49-38e93dd6d33b,demo-waalwijk.citizenlab.co,2023-11-17 08:00:23 UTC,demo,EU
429e6c5a-910f-451e-9d8b-a449105eddf8,demosverige.citizenlab.co,2023-03-06 09:39:36 UTC,demo,EU
b5593173-b10e-4a22-b804-233e6973b6cc,kiel-test.citizenlab.co,2023-10-11 17:37:26 UTC,demo,EU
e6b427c0-a2f0-4e17-98cd-5f8139df345a,stadt-ostfildern-test.citizenlab.co,2023-02-27 17:34:12 UTC,demo,EU
fd8c99c5-ba72-4c24-b24d-6725e9762307,stadtheidelberg-test.citizenlab.co,2023-09-07 19:15:51 UTC,demo,EU
101a31cb-1beb-4ad9-8703-7985d412493e,latvianprivacypolicy.citizenlab.co,2022-12-10 00:59:31 UTC,demo,EU
f7221d31-b348-4f44-a21b-5707318d39ed,tu-municipio.template.citizenlab.co,2023-09-14 15:17:05 UTC,demo,EU
94d17b83-915d-4d3a-af7a-129f11821c66,aydat.citizenlab.co,2021-05-07 09:53:18 UTC,active,EU
6736765e-b02e-438d-a02f-c38cb5ecbcb9,lesmureaux.citizenlab.co,2022-03-16 13:07:03 UTC,active,EU
59eb8be9-b4e7-4223-b500-f67ce377108f,jeparticipe.saint-flour.net,2022-02-03 16:22:38 UTC,active,EU
77f3e4a3-4296-415f-8359-1ca370c71e9a,aberdeenshirecouncil.demo.citizenlab.co,2021-03-20 12:54:51 UTC,demo,EU
b439e913-a92c-4b8b-81bd-a4a26922ce39,frbe.citizenlab.co,2021-10-26 07:44:22 UTC,demo,EU
52563381-b628-420e-b997-02d2732683d0,ttc.demo.citizenlab.co,2021-08-28 11:28:09 UTC,demo,EU
d713586b-875f-48b1-ba02-53ff271fe6e1,global.demo.citizenlab.co,2020-09-07 17:33:48 UTC,demo,EU
8328ee47-a568-4acf-a9eb-916e2fbc76c5,juliennesplayground.citizenlab.co,2021-03-13 14:47:02 UTC,demo,EU
a0be96c9-7eb6-45d2-8ccd-668cd69bb3e9,stadt-rodgau.citizenlab.co,2023-04-26 11:29:54 UTC,demo,EU
3f401891-c0f0-4e47-9ffc-460b61283a7d,zelda-demo.citizenlab.co,2023-03-10 10:14:17 UTC,demo,EU
13f48b7c-ea7d-483b-9d1d-e1a1aa340247,braintrust.itinera.team,2023-06-21 16:28:44 UTC,active,EU
fa06d2aa-459f-4800-b4c0-aeae9f50a431,dtulcea-was-template.citizenlab.co,2021-09-25 12:42:06 UTC,demo,EU
9e0380e4-26cf-4621-8f54-9fdfca78e3cf,2030beyond.citizenlab.co,2022-01-31 16:46:53 UTC,demo,EU
7769196b-a9b9-4508-bb99-ea2da840d364,serbia1-demo.citizenlab.co,2021-12-30 10:43:34 UTC,demo,EU
298bcdd3-e9f7-49a8-b558-f32e83be2c73,partnerville-demo.citizenlab.co,2021-10-17 18:19:20 UTC,demo,EU
f684ff1a-3694-4873-9bad-1708120f528d,monprojet.villers-saint-paul.fr,2021-03-31 10:31:03 UTC,active,EU
b5dad0a8-453f-48f7-8a85-1c3f5345ac6e,dialoogplatform.citizenlab.co,2021-12-18 21:41:29 UTC,demo,EU
97b45a88-b480-4dab-be84-747bb6796d25,jeparticipe.ville-massy.fr,2021-03-25 18:32:46 UTC,active,EU
2335f134-5a20-4d95-adca-e4a241a57fcc,fortterre-demo.citizenlab.co,2021-06-18 13:53:45 UTC,demo,EU
3234f4b6-1086-4548-b61a-a055545b66a6,moldetaxisentral.citizenlab.co,2022-12-15 14:17:00 UTC,active,EU
b81f2a69-82c7-4abe-83cc-cad6252d6d17,heistdenktmee.be,2023-08-23 13:20:46 UTC,active,EU
7ebaad2b-8fa6-41d9-a595-7b958179cfe5,amubm.citizenlab.co,2022-01-31 13:18:52 UTC,demo,EU
fa6083d1-55ed-4a52-b7cf-3fe67c9591a9,calanoras.citizenlab.co,2022-01-02 06:27:37 UTC,demo,EU
9e7926d2-c70a-44c8-8019-d58ae3ef9b77,foodshift-team.citizenlab.co,2022-11-23 15:47:40 UTC,active,EU
bf6fa7e7-4682-4ff5-aa8a-a8cc6deb7afd,burgerberaad.demo.citizenlab.co,2022-01-31 16:46:01 UTC,demo,EU
dd034204-35eb-4bf1-9169-49099c1d92aa,test-romania.citizenlab.co,2021-09-04 07:47:39 UTC,demo,EU
30bc1d4f-d8f5-445f-b6e4-a19413b3b658,launch-da-dk.template.citizenlab.co,2020-06-24 12:11:04 UTC,demo,EU
6d723fbc-75a2-4d2d-87ca-b83c9e53e3b2,privgdansk.demo.citizenlab.co,2021-11-03 10:16:35 UTC,demo,EU
c0c5f1a8-573d-4069-bb25-445fcd39d2aa,commissioner.citizenlab.co,2021-04-15 07:29:06 UTC,churned,EU
bba5f988-3730-49fe-be3b-a8467bb0fbc8,cl-nl2.demo.citizenlab.co,2018-09-20 12:05:06 UTC,demo,EU
b5c8ca87-529e-424e-b04a-1d39d75e50d3,doemee.veere.nl,2023-05-30 13:55:49 UTC,active,EU
fe8b7ea9-2388-4389-9cc9-16937d85da86,hellendoornchurned.citizenlab.co,2022-12-07 10:06:33 UTC,churned,EU
04dbdba4-1cc4-43f6-af15-3b6b5df67cd4,analysis.template.citizenlab.co,2023-08-01 14:21:48 UTC,not_applicable,EU
431ac6f6-19bd-41d3-a686-64aa9f281aa1,solsiden.solrod.dk,2023-02-09 13:08:07 UTC,active,EU
55318b1e-880d-49ab-a663-9afe7f406cb7,saint-hubert.citizenlab.co,2022-02-10 08:48:52 UTC,churned,EU
db67d7a3-be56-4d03-9777-1559ea6a5a2e,denkmee.woerden.nl,2022-11-16 16:53:57 UTC,active,EU
46a5c170-ab14-474b-9222-c027e1e7bfde,vernon.demo.citizenlab.co,2023-05-08 11:09:44 UTC,trial,EU
0fa5c99d-8610-4468-baa5-fa23bcf425e3,borgerlab.horsholm.dk,2019-12-19 13:24:48 UTC,active,EU
407aa3fb-66ea-430a-82eb-76de4c6b9f81,vorarlberg.citizenlab.co,2023-07-12 07:27:21 UTC,active,EU
e7241aae-c620-493b-af5e-6392bbe91e02,haguenau.demo.citizenlab.co,2023-05-17 14:55:21 UTC,trial,EU
5b5c4415-a3a4-446c-b2c5-bfa0fa785b03,usertest1.demo.citizenlab.co,2019-01-29 12:31:10 UTC,demo,EU
eb4313c5-8593-467a-9b36-c028fb37472d,adrien-demo.citizenlab.co,2023-02-09 17:29:48 UTC,demo,EU
022a11e9-459e-4d9a-b6c0-ea81e6b28203,romania-trial.citizenlab.co,2021-03-29 10:43:47 UTC,demo,EU
9457eeb7-e208-4b37-88a4-ccaff2ef311c,trial-nl.template.citizenlab.co,2021-04-11 16:38:46 UTC,demo,EU
6b5c5de3-83b1-4975-aed5-ba8362e6cd02,pd-demo-site.citizenlab.co,2023-03-21 16:43:57 UTC,demo,EU
75d4dbd7-2d61-4a4d-834e-b6776a83fa16,matosinhos-demo.citizenlab.co,2023-08-22 07:51:12 UTC,demo,EU
57ad0efd-3584-4bf6-994f-ad9f5a7fa172,sector6final.citizenlab.co,2021-09-05 06:44:40 UTC,demo,EU
b2b40ba9-f88e-4aa7-9b4d-eb77f3dceb70,voedselbos.citizenlab.co,2021-02-13 15:28:08 UTC,churned,EU
21231d58-f478-4f20-bff5-a9fa28eca1e3,goedgezegd.deinze.be,2020-05-25 20:24:29 UTC,active,EU
02358104-10c0-48f4-a1d4-79ed5f7881c8,czechbotany-demo.citizenlab.co,2021-10-25 13:44:13 UTC,demo,EU
1018f28e-c013-4480-8501-edc1723642d5,doemee.vlissingen.nl,2020-09-29 07:07:48 UTC,active,EU
edb00f37-29bb-4aea-9b73-ed6e72745658,iroljrivnvmw02909uialdjf9484201.citizenlab.co,2022-02-09 08:32:15 UTC,demo,EU
0c8e669b-a804-47b1-82b0-88ab16cb752a,anoukdemo.citizenlab.co,2023-05-11 10:03:20 UTC,demo,EU
5bf42219-8c66-430f-aa4b-2cd69609ac5f,gaelle-demo.citizenlab.co,2023-01-23 16:00:55 UTC,demo,EU
fc70c881-e7d7-4ee3-aa2c-d63800db9895,consulta-municipal-was-template.citizenlab.co,2020-10-27 13:36:52 UTC,demo,EU
59cafb64-48b0-4bec-91d4-38f592541055,metro.demo.citizenlab.co,2020-04-18 13:24:12 UTC,demo,EU
5d4cd6d2-b592-4a66-92ad-511205cdb491,samen.enkhuizen.nl,2021-04-21 11:37:47 UTC,active,EU
ad0beee4-17fd-447c-9b41-cc1d0560df42,demain.villedavray.fr,2020-11-05 18:13:20 UTC,active,EU
ecc09adc-ea8b-48fe-bc3c-964b95cf76a7,launch-de.template.citizenlab.co,2022-02-15 13:46:35 UTC,not_applicable,EU
115f2e36-7486-41ec-b9ca-38d302877b61,notification-control.demo.citizenlab.co,2019-07-31 14:48:32 UTC,demo,EU
ed6d7736-af61-4d0f-8032-8fc86e7f023d,launch-fr-be.template.citizenlab.co,2020-03-11 13:15:53 UTC,demo,EU
88a48fdf-05ba-4e0b-a7e8-8afdc8412f43,rijswijk-buiten.citizenlab.co,2021-02-16 10:33:47 UTC,churned,EU
a8ee52b1-0a22-4a3e-9dc8-8cf793131ef0,dktraining.citizenlab.co,2022-09-10 09:04:04 UTC,active,EU
a8131023-5678-4646-970c-76a441906c5e,hesselager.svendborg.dk,2022-12-02 08:20:24 UTC,active,EU
099980be-4697-4696-87e6-077f608c1c57,maud-demo.citizenlab.co,2023-02-09 17:30:45 UTC,demo,EU
a0c78867-7f3c-4b0f-b95a-0ef7bc1905af,slaskie.demo.citizenlab.co,2023-09-14 08:14:41 UTC,demo,EU
df84a5d9-4e0a-42c9-84e6-6ca1edb408cb,borgerlab.vejle.dk,2019-06-26 14:44:04 UTC,active,EU
c4424049-cc7c-433d-99f2-74a81c01c4ce,nelise.demo.citizenlab.co,2022-01-03 15:40:15 UTC,demo,EU
6a30d918-fd27-46b2-b24d-9e7ba24eafd2,testfr.demo.citizenlab.co,2023-03-13 14:19:40 UTC,demo,EU
8b3e88f1-250a-419b-8a41-61b937f495a3,cecile-demo.citizenlab.co,2023-05-22 10:43:40 UTC,demo,EU
f229ae8c-4743-4a12-bc01-bbe727a24cd2,headmade-demo.citizenlab.co,2021-09-06 17:31:09 UTC,demo,EU
6fc03a1b-0cb0-4f23-8771-f41b3292aea7,sector6v2.citizenlab.co,2021-09-05 06:36:21 UTC,demo,EU
6d336232-2142-4e07-b086-7e83a214a29b,launch-nl-nl.template.citizenlab.co,2020-03-25 08:03:38 UTC,demo,EU
b1e8d0bc-374a-4706-957c-34ffa08b5be8,eani.demo.citizenlab.co,2021-08-23 08:25:02 UTC,demo,EU
e686bbbc-6f89-4c97-88f9-1106e4ec9f58,vores.lejre.dk,2022-07-26 07:34:54 UTC,active,EU
92ee1369-3765-41c1-a386-1c0dcd27782a,lahti.demo.citizenlab.co,2023-06-13 14:06:00 UTC,expired_trial,EU
8b350c09-17ae-4e3a-a6fe-b11668549dde,jeparticipe.ville-bron.fr,2021-07-12 07:08:30 UTC,active,EU
28fab07f-98f5-4ac5-bb46-f885b53e30e9,demokratigarage.citizenlab.co,2023-05-17 12:30:00 UTC,active,EU
93e76370-60cf-4751-acb9-ab5a66ccb0eb,samen.noordwijk.nl,2020-04-03 14:26:48 UTC,active,EU
66e3aabf-c038-483c-b7f3-55d97aeec61b,riga.citizenlab.co,2022-10-05 11:25:01 UTC,not_applicable,EU
a9ad06d3-a579-4b42-ba9c-5fc2d475ac01,fuheis.citizenlab.co,2020-11-03 13:22:22 UTC,churned,EU
13e4e017-e7c4-4336-ae20-2b2d1fff2297,deeljeidee.sport.vlaanderen,2020-06-30 14:11:55 UTC,active,EU
8829c36f-392c-4643-b833-33f09be418fd,yelebe-demo.citizenlab.co,2023-02-17 15:26:08 UTC,demo,EU
10f49025-0f2c-4223-bb29-9ceb50a11b8d,koeln.demo.citizenlab.co,2023-07-14 21:35:24 UTC,demo,EU
028af9d4-4c40-4722-9177-0c579d23daf6,vorarlberg-demoxyz.citizenlab.co,2023-04-12 15:32:26 UTC,demo,EU
20ad1009-7357-4dc5-9c36-60d7e7a9f795,thomas-demo.citizenlab.co,2023-05-02 08:22:50 UTC,demo,EU
065bf7a4-f4d8-4073-98d4-5ac2b11cbebd,participez.grand-cubzaguais.fr,2023-03-01 09:10:54 UTC,active,EU
3deedbf1-c42d-4670-bf2f-881f14beed50,samenwerkenaan.oldebroek.nl,2021-01-15 16:47:45 UTC,active,EU
758662ed-fe73-41ad-8616-6e601fe452f8,gemeinsam.eins.de,2022-11-30 11:51:36 UTC,active,EU
a700c046-aa0e-4d3e-bd59-23d0dfd19646,elburg-spreekt.nl,2023-03-23 12:52:10 UTC,active,EU
0ee4f85f-e345-49fc-9387-adbb1d8f04d8,wasilkow-essential.demo.citizenlab.co,2023-04-24 14:16:25 UTC,demo,EU
76b0c48d-d510-41f2-aea6-d0effcba3567,cluj-napoca.demo.citizenlab.co,2020-11-04 13:33:54 UTC,demo,EU
56d3c7e5-93f6-4211-9d90-855b780196d1,sammenom.frederikshavn.dk,2020-12-20 10:14:00 UTC,active,EU
1db9dc47-26bb-4ea0-9e53-227491a319a3,vd.demo.citizenlab.co,2023-06-13 14:30:38 UTC,expired_trial,EU
d8a4b407-4518-4327-9d44-48c180cad316,cristele-demo.citizenlab.co,2023-03-10 08:11:17 UTC,demo,EU
84f5a0ff-de09-4ac7-863d-6b4cd388a89b,norway-demo1.citizenlab.co,2022-08-26 08:12:15 UTC,demo,EU
b3153a46-9c38-4e3d-96e6-7b4794561664,neustadt-demo.citizenlab.co,2023-04-24 10:13:48 UTC,demo,EU
2efcdd71-5afa-4f09-8703-4d869d84a26a,test-environment.citizenlab.co,2020-05-24 13:42:39 UTC,demo,EU
dccc5080-bccf-4330-beba-76903c16bc6f,bielefeld-demo.citizenlab.co,2023-07-26 12:12:52 UTC,demo,EU
5af1569c-4c75-4a40-8f64-c481e6b7bbb0,cl-fr10.demo.citizenlab.co,2021-01-06 16:22:10 UTC,demo,EU
5167f87d-2214-42b2-8b16-01de325922e9,umk-torun.demo.citizenlab.co,2023-05-09 18:24:57 UTC,demo,EU
4907853f-c84f-48b3-9866-a55a215995fe,brussels2030.citizenlab.co,2022-09-29 21:14:22 UTC,active,EU
84e90bf5-2d12-44f0-972a-2570c9df7d5d,armagnac.citizenlab.co,2021-03-30 14:15:41 UTC,churned,EU
6f9f314c-eb7c-406a-b735-34277ce4eaff,yuri.citizenlab.co,2022-03-29 14:15:03 UTC,demo,EU
09dd47cf-28f0-41bb-baeb-dbcc5a4bc76c,platform.culemborg.nl,2021-03-25 12:35:30 UTC,active,EU
dd5b8b06-be5d-4038-88f7-7f5ac69d033e,croix-rouge.citizenlab.co,2023-01-11 08:24:15 UTC,active,EU
c3b0d845-e108-432b-b375-427ca80a33b7,jeparticipe.malaunay.fr,2022-01-20 14:50:30 UTC,active,EU
618b6952-e1a0-45b4-9646-3e436a17d239,le-im-dialog-demo.citizenlab.co,2022-11-24 15:48:44 UTC,demo,EU
38ee4773-9f34-4fd1-a070-28e0defede67,dai-demo.citizenlab.co,2022-02-05 07:41:37 UTC,demo,EU
f4a652c4-0edb-46dd-98a7-1475e3383bad,doemee.valkenburg.nl,2021-02-24 12:19:27 UTC,active,EU
b59320a1-e0e5-4c3e-9b7f-7a99150b3ef9,innsbruck-test.citizenlab.co,2023-03-22 16:42:17 UTC,demo,EU
d5358975-4583-4784-9da1-aad62ed3cf0e,huemer.demo.citizenlab.co,2021-07-19 07:16:32 UTC,demo,EU
0e7e3d4f-38c1-4c9b-b008-564860fbb13b,luebeck-demo.citizenlab.co,2023-02-24 12:52:21 UTC,demo,EU
20883e26-7ade-4563-a3f8-4b849a43a4a1,cascais.demo.citizenlab.co,2023-07-04 10:00:11 UTC,demo,EU
3a2e5c1d-c4f8-4203-b541-b0034f9c1fa9,zemljazanas.rs,2021-11-04 09:49:32 UTC,churned,EU
2b38dd42-f3b4-4bea-a8d4-49206a899119,sudjeluj.cakovec.hr,2023-03-22 13:57:12 UTC,active,EU
0925caec-bdea-40fa-929c-a197120ef848,stadtgestalten.duesseldorf-marketing.de,2022-07-04 10:32:55 UTC,active,EU
8d76cc79-e508-4ad9-a0ea-1cf076371fb6,dialog.bad-duerkheim.de,2022-04-19 13:33:14 UTC,active,EU
014dc795-a9f5-4876-98d0-7eeb8de75bd5,denkmee.maassluis.nl,2022-06-10 12:54:36 UTC,active,EU
37ab4cd4-3543-4ee0-b4bf-c68d14b279a0,demokoos.citizenlab.co,2022-11-09 08:09:03 UTC,active,EU
186923d4-d9e4-4ad3-b19a-f1e725735f9b,youthawards.wwf.be,2020-11-19 13:59:05 UTC,active,EU
6f262fef-c965-41dd-94ce-c812a62928d9,oostburgchurned.citizenlab.co,2022-09-12 15:11:04 UTC,not_applicable,EU
4bf7ccfa-a9a1-4d3b-ad26-27ba03d63471,doemee.oegstgeest.nl,2020-10-20 05:42:40 UTC,active,EU
963cd6ed-7b7c-4af8-bfc0-c4e272d58e93,mijn.maldegem.be,2022-04-15 12:10:03 UTC,active,EU
203767fd-b4c9-4a9a-9bad-61cd910f3b08,doemee.oosterhout.nl,2021-04-28 08:43:31 UTC,active,EU
8d18f4d4-b594-4b44-a4f9-1e03b5457b9d,demo-uk-lora.citizenlab.co,2022-01-31 07:11:48 UTC,demo,EU
2296ea67-e0bc-4824-8a46-e7267361d698,goodlab.be,2020-01-29 16:38:28 UTC,churned,EU
60e73ae0-1bae-477b-a66e-8d8dd6412b9f,augsburg-trial.citizenlab.co,2023-06-02 14:41:53 UTC,demo,EU
5c091744-b203-478e-8747-f0ed114ddd0a,melissa.demo.citizenlab.co,2022-12-13 09:57:31 UTC,demo,EU
d4e231a9-5a89-4f68-8c54-8830af23a1b4,team.one.brussels,2021-02-26 12:16:50 UTC,churned,EU
ecc0ae39-d39e-4803-9218-a0eee6656fab,oberursel-test.citizenlab.co,2023-02-02 13:22:21 UTC,demo,EU
1e418299-6f21-4059-b3d8-7b872e8d886d,comunidadacciona.citizenlab.co,2022-11-07 14:50:06 UTC,demo,EU
a712a455-2777-450e-9697-8edd1a64159d,vi.skaber.frederikssund.dk,2021-07-30 10:07:09 UTC,active,EU
babc1f61-f174-4dcc-a63d-aac54ad43219,www.zesumme-vereinfachen.lu,2020-12-15 13:47:37 UTC,active,EU
333b51ef-df82-4e18-812d-8b4cca3cfdec,stuttgart-test.citizenlab.co,2023-08-23 13:03:22 UTC,demo,EU
8762a63e-5053-4856-acab-05955364dc6d,aandeslag.gemeentealtena.nl,2020-04-01 00:58:03 UTC,active,EU
82e3e0e8-c055-45a9-9de0-7aac0d4bea3b,markt-peissenberg-demo.citizenlab.co,2023-05-02 07:53:56 UTC,demo,EU
3018e801-a10f-4255-ac57-c3f216d37b70,demo-uk.citizenlab.co,2021-05-08 09:43:05 UTC,demo,EU
84e7140d-e49a-4de7-a609-d9ba0cb96fab,cityfortterre-demo.citizenlab.co,2022-01-31 20:41:40 UTC,demo,EU
2c888555-8ac6-4338-94b1-374ec2ad01df,hellobuurman.citizenlab.co,2022-03-09 10:28:27 UTC,demo,EU
dede9f47-ab09-4cf8-9d0c-afb7e7b3fbe7,tiel.demo.citizenlab.co,2022-02-07 08:29:54 UTC,demo,EU
a9a0fe9f-9bd1-4155-b50d-7c419c84ab7c,mathias-demo.citizenlab.co,2023-02-15 17:51:52 UTC,demo,EU
8ee74895-05ad-423d-b9fc-5f1e36f44f46,clara-demo.citizenlab.co,2023-03-17 15:31:43 UTC,demo,EU
2c276b82-c2cf-4341-8d9b-e710699742b5,bru-proprete.citizenlab.co,2020-10-07 08:48:06 UTC,churned,EU
91b60ea4-2716-46e2-a648-dbb7c4d18140,gembloux.demo.citizenlab.co,2023-09-05 07:33:09 UTC,trial,EU
b771d320-b827-4056-8c36-6932e4983d50,mdm-bytom.citizenlab.co,2022-04-19 13:56:07 UTC,churned,EU
266b3f3e-b0d1-4673-991c-8b6263e25ff5,alex-test.citizenlab.co,2021-10-11 13:16:00 UTC,demo,EU
b6722836-fad4-42bb-ba34-b4069bb4cea1,developpementrural.tournai.be,2020-12-18 09:04:40 UTC,active,EU
12f66f76-a01c-4f7c-a199-a99b39b3ecd2,launch-gb.template.citizenlab.co,2022-01-31 14:27:16 UTC,demo,EU
8ff56c26-c5d9-4e94-acc6-8b148f00c868,eva-demo.citizenlab.co,2022-02-04 13:52:55 UTC,demo,EU
26e276d3-a40d-4260-96df-ac96118bfa73,yourplatform.demo.citizenlab.co,2022-01-31 14:39:35 UTC,demo,EU
8ebfccbd-f9a2-4a2d-b33a-9421e56e0353,belgique-template.demo.citizenlab.co,2022-05-22 11:19:36 UTC,demo,EU
c284975f-bd7a-435f-9826-4a9d32bf63db,izegem-demo.citizenlab.co,2023-04-25 10:52:27 UTC,demo,EU
0ea1ca7b-551d-4717-a7d5-610d947985d3,soclab.demo.citizenlab.co,2023-01-05 08:21:16 UTC,demo,EU
fcfd9ac4-d745-44e0-b14d-668cb77448fb,otto-beteiligt.de,2023-05-24 15:14:35 UTC,active,EU
bc30996b-197c-40a3-ac7e-247307098a0e,tervuren.citizenlab.co,2023-04-12 13:43:02 UTC,active,EU
48528a62-3524-4b94-a1ca-fe80b73e452e,ontmoetingsplein.demo.citizenlab.co,2021-11-16 16:27:43 UTC,demo,EU
b3bfbca5-782b-4170-a8db-2bf7642888bb,bilzen-demo.citizenlab.co,2023-04-20 06:48:55 UTC,demo,EU
41e562ee-9d82-4e91-a62d-b1a0c1ee0efb,testjoost.citizenlab.co,2023-01-03 13:14:37 UTC,not_applicable,EU
da4a772a-e953-45f8-b6d3-12498023539f,foodshift-bari.citizenlab.co,2022-09-12 09:49:42 UTC,active,EU
4d600167-3213-456a-a065-ab32722c1453,hatayplanlamamerkezi.com,2023-04-03 13:05:23 UTC,active,EU
977d918f-9bb5-4210-bf41-b10da27a8a17,kommuneqarfiga.sermersooq.gl,2020-02-10 09:36:46 UTC,active,EU
2d2fa1e0-270f-4e42-bfd0-4df4521c4713,lynetteholm.borgersamling.dk,2021-10-15 11:21:17 UTC,active,EU
c7e64f95-fc18-40e8-a346-90f3fc8c147d,kickbelgium.demo.citizenlab.co,2023-09-20 07:57:45 UTC,trial,EU
1df4d550-ed6b-4855-99db-190c9c6fc66a,serbia3-demo.citizenlab.co,2022-02-07 14:38:02 UTC,demo,EU
05578c34-efd1-46dc-9f1e-9a97a1ae455f,norge.demo.citizenlab.co,2022-09-23 15:19:40 UTC,demo,EU
f6734891-6b9c-4cd2-9e1b-d5aa09080f5f,anaelle-demo.citizenlab.co,2023-03-06 13:48:21 UTC,demo,EU
2de63236-6671-4c2c-9ded-a8dc415da714,enexisdemo.citizenlab.co,2023-04-05 08:31:18 UTC,demo,EU
d72abd87-043a-42b1-b30a-e23a7333acf3,praatmee.ofw.nl,2020-12-01 12:43:36 UTC,active,EU
a980cd3d-59a6-4ed5-8966-e8325c3d3a3a,trial-fr.template.citizenlab.co,2021-04-12 16:18:29 UTC,demo,EU
16f25756-bc8c-41a7-91c9-e09574094899,denkmee.t-diel.nl,2020-12-17 15:22:30 UTC,active,EU
9c1887f4-5f2e-4ee5-a445-31dea86961c7,dhiban.citizenlab.co,2020-11-03 13:25:37 UTC,churned,EU
2a5e7e74-0eb6-490e-a443-b83c4a4d998b,trainingvideos.citizenlab.co,2021-04-03 11:46:08 UTC,demo,EU
1a5b48d5-1f17-4490-8a5c-dbf2baf3e8ab,ingesprek.denhelder.nl,2021-02-16 10:41:53 UTC,active,EU
b60d4173-fc8b-47f1-9702-3618535f2410,fr-be-template-copy-080922.citizenlab.co,2022-09-08 10:42:17 UTC,demo,EU
61458b5a-92fd-47e0-a881-755bb01a5a9d,spain-demo1.citizenlab.co,2022-05-13 07:38:36 UTC,demo,EU
9f3336cc-b097-4611-9f2f-f6cbc2eb7b8f,sandkasse.citizenlab.co,2022-01-18 07:53:31 UTC,active,EU
0fc84819-c0fe-4aff-9583-c1f67945fe8a,norgedebug.citizenlab.co,2022-11-29 13:21:01 UTC,demo,EU
4028847e-c390-4c82-994f-1e74ec95b78a,caroline-demo.citizenlab.co,2023-05-04 08:03:49 UTC,demo,EU
2ead6b91-44a7-4b92-9f0f-e612f642ba06,skwerfogga.demo.citizenlab.co,2023-01-11 19:57:02 UTC,demo,EU
691fe527-a8aa-4f4b-abd5-99ca926d6622,twojwasilkow.pl,2022-02-02 15:39:12 UTC,active,EU
d656f486-11a6-47d2-95ec-1694e17d6231,internal-demo.citizenlab.co,2022-01-31 11:31:54 UTC,demo,EU
743d892a-9489-4765-a546-ecf0943d262d,kobenhavntaler.kk.dk,2022-11-29 10:44:58 UTC,active,EU
98783c6a-b0ef-4102-aff9-1d00401e4303,privwroclaw-pl.demo.citizenlab.co,2022-01-31 13:05:08 UTC,demo,EU
